Province/State,Country/Region,Lat,Long,Date,Value
,Bangladesh,23.685,90.3563,2/23/2020,0
,Bangladesh,23.685,90.3563,2/22/2020,0
,Bangladesh,23.685,90.3563,2/21/2020,0
,Bangladesh,23.685,90.3563,2/20/2020,0
,Bangladesh,23.685,90.3563,2/19/2020,0
,Bangladesh,23.685,90.3563,2/18/2020,0
,Bangladesh,23.685,90.3563,2/17/2020,0
,Bangladesh,23.685,90.3563,2/16/2020,0
,Bangladesh,23.685,90.3563,2/15/2020,0
,Bangladesh,23.685,90.3563,2/14/2020,0
,Bangladesh,23.685,90.3563,2/13/2020,0
,Bangladesh,23.685,90.3563,2/12/2020,0
,Bangladesh,23.685,90.3563,2/11/2020,0
,Bangladesh,23.685,90.3563,2/10/2020,0
,Bangladesh,23.685,90.3563,2/9/2020,0
,Bangladesh,23.685,90.3563,2/8/2020,0
,Bangladesh,23.685,90.3563,2/7/2020,0
,Bangladesh,23.685,90.3563,2/6/2020,0
,Bangladesh,23.685,90.3563,2/5/2020,0
,Bangladesh,23.685,90.3563,2/4/2020,0
,Bangladesh,23.685,90.3563,2/3/2020,0
,Bangladesh,23.685,90.3563,2/2/2020,0
,Bangladesh,23.685,90.3563,2/1/2020,0
,Bangladesh,23.685,90.3563,1/31/2020,0
,Bangladesh,23.685,90.3563,1/30/2020,0
,Bangladesh,23.685,90.3563,1/29/2020,0
,Bangladesh,23.685,90.3563,1/28/2020,0
,Bangladesh,23.685,90.3563,1/27/2020,0
,Bangladesh,23.685,90.3563,1/26/2020,0
,Bangladesh,23.685,90.3563,1/25/2020,0
,Bangladesh,23.685,90.3563,1/24/2020,0
,Bangladesh,23.685,90.3563,1/23/2020,0
,Bangladesh,23.685,90.3563,1/22/2020,0
,Barbados,13.1939,-59.5432,3/23/2020,0
,Barbados,13.1939,-59.5432,3/22/2020,0
,Barbados,13.1939,-59.5432,3/21/2020,0
,Barbados,13.1939,-59.5432,3/20/2020,0
,Barbados,13.1939,-59.5432,3/19/2020,0
,Barbados,13.1939,-59.5432,3/18/2020,0
,Barbados,13.1939,-59.5432,3/17/2020,0
,Barbados,13.1939,-59.5432,3/16/2020,0
,Barbados,13.1939,-59.5432,3/15/2020,0
,Barbados,13.1939,-59.5432,3/14/2020,0
,Barbados,13.1939,-59.5432,3/13/2020,0
,Barbados,13.1939,-59.5432,3/12/2020,0
,Barbados,13.1939,-59.5432,3/11/2020,0
,Barbados,13.1939,-59.5432,3/10/2020,0
,Barbados,13.1939,-59.5432,3/9/2020,0
,Barbados,13.1939,-59.5432,3/8/2020,0
,Barbados,13.1939,-59.5432,3/7/2020,0
,Barbados,13.1939,-59.5432,3/6/2020,0
,Barbados,13.1939,-59.5432,3/5/2020,0
,Barbados,13.1939,-59.5432,3/4/2020,0
,Barbados,13.1939,-59.5432,3/3/2020,0
,Barbados,13.1939,-59.5432,3/2/2020,0
,Barbados,13.1939,-59.5432,3/1/2020,0
,Barbados,13.1939,-59.5432,2/29/2020,0
,Barbados,13.1939,-59.5432,2/28/2020,0
,Barbados,13.1939,-59.5432,2/27/2020,0
,Barbados,13.1939,-59.5432,2/26/2020,0
,Barbados,13.1939,-59.5432,2/25/2020,0
,Barbados,13.1939,-59.5432,2/24/2020,0
,Barbados,13.1939,-59.5432,2/23/2020,0
,Barbados,13.1939,-59.5432,2/22/2020,0
,Barbados,13.1939,-59.5432,2/21/2020,0
,Barbados,13.1939,-59.5432,2/20/2020,0
,Barbados,13.1939,-59.5432,2/19/2020,0
,Barbados,13.1939,-59.5432,2/18/2020,0
,Barbados,13.1939,-59.5432,2/17/2020,0
,Barbados,13.1939,-59.5432,2/16/2020,0
,Barbados,13.1939,-59.5432,2/15/2020,0
,Barbados,13.1939,-59.5432,2/14/2020,0
,Barbados,13.1939,-59.5432,2/13/2020,0
,Barbados,13.1939,-59.5432,2/12/2020,0
,Barbados,13.1939,-59.5432,2/11/2020,0
,Barbados,13.1939,-59.5432,2/10/2020,0
,Barbados,13.1939,-59.5432,2/9/2020,0
,Barbados,13.1939,-59.5432,2/8/2020,0
,Barbados,13.1939,-59.5432,2/7/2020,0
,Barbados,13.1939,-59.5432,2/6/2020,0
,Barbados,13.1939,-59.5432,2/5/2020,0
,Barbados,13.1939,-59.5432,2/4/2020,0
,Barbados,13.1939,-59.5432,2/3/2020,0
,Barbados,13.1939,-59.5432,2/2/2020,0
,Barbados,13.1939,-59.5432,2/1/2020,0
,Barbados,13.1939,-59.5432,1/31/2020,0
,Barbados,13.1939,-59.5432,1/30/2020,0
,Barbados,13.1939,-59.5432,1/29/2020,0
,Barbados,13.1939,-59.5432,1/28/2020,0
,Barbados,13.1939,-59.5432,1/27/2020,0
,Barbados,13.1939,-59.5432,1/26/2020,0
,Barbados,13.1939,-59.5432,1/25/2020,0
,Barbados,13.1939,-59.5432,1/24/2020,0
,Barbados,13.1939,-59.5432,1/23/2020,0
,Barbados,13.1939,-59.5432,1/22/2020,0
,Belarus,53.7098,27.9534,3/23/2020,0
,Belarus,53.7098,27.9534,3/22/2020,0
,Belarus,53.7098,27.9534,3/21/2020,0
,Belarus,53.7098,27.9534,3/20/2020,0
,Belarus,53.7098,27.9534,3/19/2020,0
,Belarus,53.7098,27.9534,3/18/2020,0
,Belarus,53.7098,27.9534,3/17/2020,0
,Belarus,53.7098,27.9534,3/16/2020,0
,Belarus,53.7098,27.9534,3/15/2020,0
,Belarus,53.7098,27.9534,3/14/2020,0
,Belarus,53.7098,27.9534,3/13/2020,0
,Belarus,53.7098,27.9534,3/12/2020,0
,Belarus,53.7098,27.9534,3/11/2020,0
,Belarus,53.7098,27.9534,3/10/2020,0
,Belarus,53.7098,27.9534,3/9/2020,0
,Belarus,53.7098,27.9534,3/8/2020,0
,Belarus,53.7098,27.9534,3/7/2020,0
,Belarus,53.7098,27.9534,3/6/2020,0
,Belarus,53.7098,27.9534,3/5/2020,0
,Belarus,53.7098,27.9534,3/4/2020,0
,Belarus,53.7098,27.9534,3/3/2020,0
,Belarus,53.7098,27.9534,3/2/2020,0
,Belarus,53.7098,27.9534,3/1/2020,0
,Belarus,53.7098,27.9534,2/29/2020,0
,Belarus,53.7098,27.9534,2/28/2020,0
,Belarus,53.7098,27.9534,2/27/2020,0
,Belarus,53.7098,27.9534,2/26/2020,0
,Belarus,53.7098,27.9534,2/25/2020,0
,Belarus,53.7098,27.9534,2/24/2020,0
,Belarus,53.7098,27.9534,2/23/2020,0
,Belarus,53.7098,27.9534,2/22/2020,0
,Belarus,53.7098,27.9534,2/21/2020,0
,Belarus,53.7098,27.9534,2/20/2020,0
,Belarus,53.7098,27.9534,2/19/2020,0
,Belarus,53.7098,27.9534,2/18/2020,0
,Belarus,53.7098,27.9534,2/17/2020,0
,Belarus,53.7098,27.9534,2/16/2020,0
,Belarus,53.7098,27.9534,2/15/2020,0
,Belarus,53.7098,27.9534,2/14/2020,0
,Belarus,53.7098,27.9534,2/13/2020,0
,Belarus,53.7098,27.9534,2/12/2020,0
,Belarus,53.7098,27.9534,2/11/2020,0
,Belarus,53.7098,27.9534,2/10/2020,0
,Belarus,53.7098,27.9534,2/9/2020,0
,Belarus,53.7098,27.9534,2/8/2020,0
,Belarus,53.7098,27.9534,2/7/2020,0
,Belarus,53.7098,27.9534,2/6/2020,0
,Belarus,53.7098,27.9534,2/5/2020,0
,Belarus,53.7098,27.9534,2/4/2020,0
,Belarus,53.7098,27.9534,2/3/2020,0
,Belarus,53.7098,27.9534,2/2/2020,0
,Belarus,53.7098,27.9534,2/1/2020,0
,Belarus,53.7098,27.9534,1/31/2020,0
,Belarus,53.7098,27.9534,1/30/2020,0
,Belarus,53.7098,27.9534,1/29/2020,0
,Belarus,53.7098,27.9534,1/28/2020,0
,Belarus,53.7098,27.9534,1/27/2020,0
,Belarus,53.7098,27.9534,1/26/2020,0
,Belarus,53.7098,27.9534,1/25/2020,0
,Belarus,53.7098,27.9534,1/24/2020,0
,Belarus,53.7098,27.9534,1/23/2020,0
,Belarus,53.7098,27.9534,1/22/2020,0
,Belgium,50.8333,4,3/23/2020,88
,Belgium,50.8333,4,3/22/2020,75
,Belgium,50.8333,4,3/21/2020,67
,Belgium,50.8333,4,3/20/2020,37
,Belgium,50.8333,4,3/19/2020,21
,Belgium,50.8333,4,3/18/2020,14
,Belgium,50.8333,4,3/17/2020,10
,Belgium,50.8333,4,3/16/2020,5
,Belgium,50.8333,4,3/15/2020,4
,Belgium,50.8333,4,3/14/2020,4
,Belgium,50.8333,4,3/13/2020,3
,Belgium,50.8333,4,3/12/2020,3
,Belgium,50.8333,4,3/11/2020,3
,Belgium,50.8333,4,3/10/2020,0
,Belgium,50.8333,4,3/9/2020,0
,Belgium,50.8333,4,3/8/2020,0
,Belgium,50.8333,4,3/7/2020,0
,Belgium,50.8333,4,3/6/2020,0
,Belgium,50.8333,4,3/5/2020,0
,Belgium,50.8333,4,3/4/2020,0
,Belgium,50.8333,4,3/3/2020,0
,Belgium,50.8333,4,3/2/2020,0
,Belgium,50.8333,4,3/1/2020,0
,Belgium,50.8333,4,2/29/2020,0
,Belgium,50.8333,4,2/28/2020,0
,Belgium,50.8333,4,2/27/2020,0
,Belgium,50.8333,4,2/26/2020,0
,Belgium,50.8333,4,2/25/2020,0
,Belgium,50.8333,4,2/24/2020,0
,Belgium,50.8333,4,2/23/2020,0
,Belgium,50.8333,4,2/22/2020,0
,Belgium,50.8333,4,2/21/2020,0
,Belgium,50.8333,4,2/20/2020,0
,Belgium,50.8333,4,2/19/2020,0
,Belgium,50.8333,4,2/18/2020,0
,Belgium,50.8333,4,2/17/2020,0
,Belgium,50.8333,4,2/16/2020,0
,Belgium,50.8333,4,2/15/2020,0
,Belgium,50.8333,4,2/14/2020,0
,Belgium,50.8333,4,2/13/2020,0
,Belgium,50.8333,4,2/12/2020,0
,Belgium,50.8333,4,2/11/2020,0
,Belgium,50.8333,4,2/10/2020,0
,Belgium,50.8333,4,2/9/2020,0
,Belgium,50.8333,4,2/8/2020,0
,Belgium,50.8333,4,2/7/2020,0
,Belgium,50.8333,4,2/6/2020,0
,Belgium,50.8333,4,2/5/2020,0
,Belgium,50.8333,4,2/4/2020,0
,Belgium,50.8333,4,2/3/2020,0
,Belgium,50.8333,4,2/2/2020,0
,Belgium,50.8333,4,2/1/2020,0
,Belgium,50.8333,4,1/31/2020,0
,Belgium,50.8333,4,1/30/2020,0
,Belgium,50.8333,4,1/29/2020,0
,Belgium,50.8333,4,1/28/2020,0
,Belgium,50.8333,4,1/27/2020,0
,Belgium,50.8333,4,1/26/2020,0
,Belgium,50.8333,4,1/25/2020,0
,Belgium,50.8333,4,1/24/2020,0
,Belgium,50.8333,4,1/23/2020,0
,Belgium,50.8333,4,1/22/2020,0
,Belize,13.1939,-59.5432,3/23/2020,0
,Belize,13.1939,-59.5432,3/22/2020,0
,Belize,13.1939,-59.5432,3/21/2020,0
,Belize,13.1939,-59.5432,3/20/2020,0
,Belize,13.1939,-59.5432,3/19/2020,0
,Belize,13.1939,-59.5432,3/18/2020,0
,Belize,13.1939,-59.5432,3/17/2020,0
,Belize,13.1939,-59.5432,3/16/2020,0
,Belize,13.1939,-59.5432,3/15/2020,0
,Belize,13.1939,-59.5432,3/14/2020,0
,Belize,13.1939,-59.5432,3/13/2020,0
,Belize,13.1939,-59.5432,3/12/2020,0
,Belize,13.1939,-59.5432,3/11/2020,0
,Belize,13.1939,-59.5432,3/10/2020,0
,Belize,13.1939,-59.5432,3/9/2020,0
,Belize,13.1939,-59.5432,3/8/2020,0
,Belize,13.1939,-59.5432,3/7/2020,0
,Belize,13.1939,-59.5432,3/6/2020,0
,Belize,13.1939,-59.5432,3/5/2020,0
,Belize,13.1939,-59.5432,3/4/2020,0
,Belize,13.1939,-59.5432,3/3/2020,0
,Belize,13.1939,-59.5432,3/2/2020,0
,Belize,13.1939,-59.5432,3/1/2020,0
,Belize,13.1939,-59.5432,2/29/2020,0
,Belize,13.1939,-59.5432,2/28/2020,0
,Belize,13.1939,-59.5432,2/27/2020,0
,Belize,13.1939,-59.5432,2/26/2020,0
,Belize,13.1939,-59.5432,2/25/2020,0
,Belize,13.1939,-59.5432,2/24/2020,0
,Belize,13.1939,-59.5432,2/23/2020,0
,Belize,13.1939,-59.5432,2/22/2020,0
,Belize,13.1939,-59.5432,2/21/2020,0
,Belize,13.1939,-59.5432,2/20/2020,0
,Belize,13.1939,-59.5432,2/19/2020,0
,Belize,13.1939,-59.5432,2/18/2020,0
,Belize,13.1939,-59.5432,2/17/2020,0
,Belize,13.1939,-59.5432,2/16/2020,0
,Belize,13.1939,-59.5432,2/15/2020,0
,Belize,13.1939,-59.5432,2/14/2020,0
,Belize,13.1939,-59.5432,2/13/2020,0
,Belize,13.1939,-59.5432,2/12/2020,0
,Belize,13.1939,-59.5432,2/11/2020,0
,Belize,13.1939,-59.5432,2/10/2020,0
,Belize,13.1939,-59.5432,2/9/2020,0
,Belize,13.1939,-59.5432,2/8/2020,0
,Belize,13.1939,-59.5432,2/7/2020,0
,Belize,13.1939,-59.5432,2/6/2020,0
,Belize,13.1939,-59.5432,2/5/2020,0
,Belize,13.1939,-59.5432,2/4/2020,0
,Belize,13.1939,-59.5432,2/3/2020,0
,Belize,13.1939,-59.5432,2/2/2020,0
,Belize,13.1939,-59.5432,2/1/2020,0
,Belize,13.1939,-59.5432,1/31/2020,0
,Belize,13.1939,-59.5432,1/30/2020,0
,Belize,13.1939,-59.5432,1/29/2020,0
,Belize,13.1939,-59.5432,1/28/2020,0
,Belize,13.1939,-59.5432,1/27/2020,0
,Belize,13.1939,-59.5432,1/26/2020,0
,Belize,13.1939,-59.5432,1/25/2020,0
,Belize,13.1939,-59.5432,1/24/2020,0
,Belize,13.1939,-59.5432,1/23/2020,0
,Belize,13.1939,-59.5432,1/22/2020,0
,Benin,9.3077,2.3158,3/23/2020,0
,Benin,9.3077,2.3158,3/22/2020,0
,Benin,9.3077,2.3158,3/21/2020,0
,Benin,9.3077,2.3158,3/20/2020,0
,Benin,9.3077,2.3158,3/19/2020,0
,Benin,9.3077,2.3158,3/18/2020,0
,Benin,9.3077,2.3158,3/17/2020,0
,Benin,9.3077,2.3158,3/16/2020,0
,Benin,9.3077,2.3158,3/15/2020,0
,Benin,9.3077,2.3158,3/14/2020,0
,Benin,9.3077,2.3158,3/13/2020,0
,Benin,9.3077,2.3158,3/12/2020,0
,Benin,9.3077,2.3158,3/11/2020,0
,Benin,9.3077,2.3158,3/10/2020,0
,Benin,9.3077,2.3158,3/9/2020,0
,Benin,9.3077,2.3158,3/8/2020,0
,Benin,9.3077,2.3158,3/7/2020,0
,Benin,9.3077,2.3158,3/6/2020,0
,Benin,9.3077,2.3158,3/5/2020,0
,Benin,9.3077,2.3158,3/4/2020,0
,Benin,9.3077,2.3158,3/3/2020,0
,Benin,9.3077,2.3158,3/2/2020,0
,Benin,9.3077,2.3158,3/1/2020,0
,Benin,9.3077,2.3158,2/29/2020,0
,Benin,9.3077,2.3158,2/28/2020,0
,Benin,9.3077,2.3158,2/27/2020,0
,Benin,9.3077,2.3158,2/26/2020,0
,Benin,9.3077,2.3158,2/25/2020,0
,Benin,9.3077,2.3158,2/24/2020,0
,Benin,9.3077,2.3158,2/23/2020,0
,Benin,9.3077,2.3158,2/22/2020,0
,Benin,9.3077,2.3158,2/21/2020,0
,Benin,9.3077,2.3158,2/20/2020,0
,Benin,9.3077,2.3158,2/19/2020,0
,Benin,9.3077,2.3158,2/18/2020,0
,Benin,9.3077,2.3158,2/17/2020,0
,Benin,9.3077,2.3158,2/16/2020,0
,Benin,9.3077,2.3158,2/15/2020,0
,Benin,9.3077,2.3158,2/14/2020,0
,Benin,9.3077,2.3158,2/13/2020,0
,Benin,9.3077,2.3158,2/12/2020,0
,Benin,9.3077,2.3158,2/11/2020,0
,Benin,9.3077,2.3158,2/10/2020,0
,Benin,9.3077,2.3158,2/9/2020,0
,Benin,9.3077,2.3158,2/8/2020,0
,Benin,9.3077,2.3158,2/7/2020,0
,Benin,9.3077,2.3158,2/6/2020,0
,Benin,9.3077,2.3158,2/5/2020,0
,Benin,9.3077,2.3158,2/4/2020,0
,Benin,9.3077,2.3158,2/3/2020,0
,Benin,9.3077,2.3158,2/2/2020,0
,Benin,9.3077,2.3158,2/1/2020,0
,Benin,9.3077,2.3158,1/31/2020,0
,Benin,9.3077,2.3158,1/30/2020,0
,Benin,9.3077,2.3158,1/29/2020,0
,Benin,9.3077,2.3158,1/28/2020,0
,Benin,9.3077,2.3158,1/27/2020,0
,Benin,9.3077,2.3158,1/26/2020,0
,Benin,9.3077,2.3158,1/25/2020,0
,Benin,9.3077,2.3158,1/24/2020,0
,Benin,9.3077,2.3158,1/23/2020,0
,Benin,9.3077,2.3158,1/22/2020,0
,Bhutan,27.5142,90.4336,3/23/2020,0
,Bhutan,27.5142,90.4336,3/22/2020,0
,Bhutan,27.5142,90.4336,3/21/2020,0
,Bhutan,27.5142,90.4336,3/20/2020,0
,Bhutan,27.5142,90.4336,3/19/2020,0
,Bhutan,27.5142,90.4336,3/18/2020,0
,Bhutan,27.5142,90.4336,3/17/2020,0
,Bhutan,27.5142,90.4336,3/16/2020,0
,Bhutan,27.5142,90.4336,3/15/2020,0
,Bhutan,27.5142,90.4336,3/14/2020,0
,Bhutan,27.5142,90.4336,3/13/2020,0
,Bhutan,27.5142,90.4336,3/12/2020,0
,Bhutan,27.5142,90.4336,3/11/2020,0
,Bhutan,27.5142,90.4336,3/10/2020,0
,Bhutan,27.5142,90.4336,3/9/2020,0
,Bhutan,27.5142,90.4336,3/8/2020,0
,Bhutan,27.5142,90.4336,3/7/2020,0
,Bhutan,27.5142,90.4336,3/6/2020,0
,Bhutan,27.5142,90.4336,3/5/2020,0
,Bhutan,27.5142,90.4336,3/4/2020,0
,Bhutan,27.5142,90.4336,3/3/2020,0
,Bhutan,27.5142,90.4336,3/2/2020,0
,Bhutan,27.5142,90.4336,3/1/2020,0
,Bhutan,27.5142,90.4336,2/29/2020,0
,Bhutan,27.5142,90.4336,2/28/2020,0
,Bhutan,27.5142,90.4336,2/27/2020,0
,Bhutan,27.5142,90.4336,2/26/2020,0
,Bhutan,27.5142,90.4336,2/25/2020,0
,Bhutan,27.5142,90.4336,2/24/2020,0
,Bhutan,27.5142,90.4336,2/23/2020,0
,Bhutan,27.5142,90.4336,2/22/2020,0
,Bhutan,27.5142,90.4336,2/21/2020,0
,Bhutan,27.5142,90.4336,2/20/2020,0
,Bhutan,27.5142,90.4336,2/19/2020,0
,Bhutan,27.5142,90.4336,2/18/2020,0
,Bhutan,27.5142,90.4336,2/17/2020,0
,Bhutan,27.5142,90.4336,2/16/2020,0
,Bhutan,27.5142,90.4336,2/15/2020,0
,Bhutan,27.5142,90.4336,2/14/2020,0
,Bhutan,27.5142,90.4336,2/13/2020,0
,Bhutan,27.5142,90.4336,2/12/2020,0
,Bhutan,27.5142,90.4336,2/11/2020,0
,Bhutan,27.5142,90.4336,2/10/2020,0
,Bhutan,27.5142,90.4336,2/9/2020,0
,Bhutan,27.5142,90.4336,2/8/2020,0
,Bhutan,27.5142,90.4336,2/7/2020,0
,Bhutan,27.5142,90.4336,2/6/2020,0
,Bhutan,27.5142,90.4336,2/5/2020,0
,Bhutan,27.5142,90.4336,2/4/2020,0
,Bhutan,27.5142,90.4336,2/3/2020,0
,Bhutan,27.5142,90.4336,2/2/2020,0
,Bhutan,27.5142,90.4336,2/1/2020,0
,Bhutan,27.5142,90.4336,1/31/2020,0
,Bhutan,27.5142,90.4336,1/30/2020,0
,Bhutan,27.5142,90.4336,1/29/2020,0
,Bhutan,27.5142,90.4336,1/28/2020,0
,Bhutan,27.5142,90.4336,1/27/2020,0
,Bhutan,27.5142,90.4336,1/26/2020,0
,Bhutan,27.5142,90.4336,1/25/2020,0
,Bhutan,27.5142,90.4336,1/24/2020,0
,Bhutan,27.5142,90.4336,1/23/2020,0
,Bhutan,27.5142,90.4336,1/22/2020,0
,Bolivia,-16.2902,-63.5887,3/23/2020,0
,Bolivia,-16.2902,-63.5887,3/22/2020,0
,Bolivia,-16.2902,-63.5887,3/21/2020,0
,Bolivia,-16.2902,-63.5887,3/20/2020,0
,Bolivia,-16.2902,-63.5887,3/19/2020,0
,Bolivia,-16.2902,-63.5887,3/18/2020,0
,Bolivia,-16.2902,-63.5887,3/17/2020,0
,Bolivia,-16.2902,-63.5887,3/16/2020,0
,Bolivia,-16.2902,-63.5887,3/15/2020,0
,Bolivia,-16.2902,-63.5887,3/14/2020,0
,Bolivia,-16.2902,-63.5887,3/13/2020,0
,Bolivia,-16.2902,-63.5887,3/12/2020,0
,Bolivia,-16.2902,-63.5887,3/11/2020,0
,Bolivia,-16.2902,-63.5887,3/10/2020,0
,Bolivia,-16.2902,-63.5887,3/9/2020,0
,Bolivia,-16.2902,-63.5887,3/8/2020,0
,Bolivia,-16.2902,-63.5887,3/7/2020,0
,Bolivia,-16.2902,-63.5887,3/6/2020,0
,Bolivia,-16.2902,-63.5887,3/5/2020,0
,Bolivia,-16.2902,-63.5887,3/4/2020,0
,Bolivia,-16.2902,-63.5887,3/3/2020,0
,Bolivia,-16.2902,-63.5887,3/2/2020,0
,Bolivia,-16.2902,-63.5887,3/1/2020,0
,Bolivia,-16.2902,-63.5887,2/29/2020,0
,Bolivia,-16.2902,-63.5887,2/28/2020,0
,Bolivia,-16.2902,-63.5887,2/27/2020,0
,Bolivia,-16.2902,-63.5887,2/26/2020,0
,Bolivia,-16.2902,-63.5887,2/25/2020,0
,Bolivia,-16.2902,-63.5887,2/24/2020,0
,Bolivia,-16.2902,-63.5887,2/23/2020,0
,Bolivia,-16.2902,-63.5887,2/22/2020,0
,Bolivia,-16.2902,-63.5887,2/21/2020,0
,Bolivia,-16.2902,-63.5887,2/20/2020,0
,Bolivia,-16.2902,-63.5887,2/19/2020,0
,Bolivia,-16.2902,-63.5887,2/18/2020,0
,Bolivia,-16.2902,-63.5887,2/17/2020,0
,Bolivia,-16.2902,-63.5887,2/16/2020,0
,Bolivia,-16.2902,-63.5887,2/15/2020,0
,Bolivia,-16.2902,-63.5887,2/14/2020,0
,Bolivia,-16.2902,-63.5887,2/13/2020,0
,Bolivia,-16.2902,-63.5887,2/12/2020,0
,Bolivia,-16.2902,-63.5887,2/11/2020,0
,Bolivia,-16.2902,-63.5887,2/10/2020,0
,Bolivia,-16.2902,-63.5887,2/9/2020,0
,Bolivia,-16.2902,-63.5887,2/8/2020,0
,Bolivia,-16.2902,-63.5887,2/7/2020,0
,Bolivia,-16.2902,-63.5887,2/6/2020,0
,Bolivia,-16.2902,-63.5887,2/5/2020,0
,Bolivia,-16.2902,-63.5887,2/4/2020,0
,Bolivia,-16.2902,-63.5887,2/3/2020,0
,Bolivia,-16.2902,-63.5887,2/2/2020,0
,Bolivia,-16.2902,-63.5887,2/1/2020,0
,Bolivia,-16.2902,-63.5887,1/31/2020,0
,Bolivia,-16.2902,-63.5887,1/30/2020,0
,Bolivia,-16.2902,-63.5887,1/29/2020,0
,Bolivia,-16.2902,-63.5887,1/28/2020,0
,Bolivia,-16.2902,-63.5887,1/27/2020,0
,Bolivia,-16.2902,-63.5887,1/26/2020,0
,Bolivia,-16.2902,-63.5887,1/25/2020,0
,Bolivia,-16.2902,-63.5887,1/24/2020,0
,Bolivia,-16.2902,-63.5887,1/23/2020,0
,Bolivia,-16.2902,-63.5887,1/22/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,3/23/2020,1
,Bosnia and Herzegovina,43.9159,17.6791,3/22/2020,1
,Bosnia and Herzegovina,43.9159,17.6791,3/21/2020,1
,Bosnia and Herzegovina,43.9159,17.6791,3/20/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,3/19/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,3/18/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,3/17/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,3/16/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,3/15/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,3/14/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,3/13/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,3/12/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,3/11/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,3/10/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,3/9/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,3/8/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,3/7/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,3/6/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,3/5/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,3/4/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,3/3/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,3/2/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,3/1/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,2/29/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,2/28/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,2/27/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,2/26/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,2/25/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,2/24/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,2/23/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,2/22/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,2/21/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,2/20/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,2/19/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,2/18/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,2/17/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,2/16/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,2/15/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,2/14/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,2/13/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,2/12/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,2/11/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,2/10/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,2/9/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,2/8/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,2/7/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,2/6/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,2/5/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,2/4/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,2/3/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,2/2/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,2/1/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,1/31/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,1/30/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,1/29/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,1/28/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,1/27/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,1/26/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,1/25/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,1/24/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,1/23/2020,0
,Bosnia and Herzegovina,43.9159,17.6791,1/22/2020,0
,Brazil,-14.235,-51.9253,3/23/2020,34
,Brazil,-14.235,-51.9253,3/22/2020,25
,Brazil,-14.235,-51.9253,3/21/2020,15
,Brazil,-14.235,-51.9253,3/20/2020,11
,Brazil,-14.235,-51.9253,3/19/2020,6
,Brazil,-14.235,-51.9253,3/18/2020,3
